Winner,Final Score Away,Final Score Home,Final Score Difference,Half Score Away,Half Score Home,Half Score Difference,Away FGA,Home FGA,Away FG,Home FG,Away 3PT,Home 3PT,Away EFG,Home EFG,Away Pos,Home Pos,Away TO,Home TO,Away TPP,Home TPP,Away OR,Home OR,Away DR,Home DR,Away ORP,Home ORP,Away DRP,Home DRP,Away DTPP,Home DTPP
Home,114,123,-9,50,60,-10,49,38,18,20,5,5,0.4183673469387755,0.5921052631578947,46,46,8,10,0.1739130434782608,0.217391304347826,13,5,16,22,0.4193548387096774,0.2777777777777778,0.8888888888888888,0.7096774193548387,0.217391304347826,0.1739130434782608
Away,118,108,10,57,64,-7,45,46,21,26,5,3,0.5222222222222223,0.5978260869565217,49,47,10,9,0.2040816326530612,0.1914893617021276,8,7,14,16,0.3333333333333333,0.35,0.7,0.6666666666666666,0.1836734693877551,0.2127659574468085
Home,88,95,-7,52,46,6,44,43,21,19,4,2,0.5227272727272727,0.4651162790697674,43,44,7,12,0.1627906976744186,0.2727272727272727,10,16,16,18,0.4347826086956521,0.6666666666666666,0.6666666666666666,0.782608695652174,0.2790697674418604,0.1590909090909091
Away,109,94,15,58,47,11,43,41,21,18,9,4,0.5930232558139535,0.4878048780487805,43,43,6,8,0.1395348837209302,0.1860465116279069,7,7,18,17,0.3181818181818182,0.3043478260869565,0.782608695652174,0.7727272727272727,0.1860465116279069,0.1395348837209302
Home,102,113,-11,56,59,-3,50,45,21,24,6,5,0.48,0.5888888888888889,50,49,10,9,0.2,0.1836734693877551,12,6,17,18,0.4137931034482758,0.2857142857142857,0.8095238095238095,0.6206896551724138,0.18,0.2040816326530612
Home,102,108,-6,48,47,1,47,50,21,18,3,5,0.4787234042553192,0.41,43,44,4,7,0.0930232558139534,0.1590909090909091,7,14,18,20,0.2692307692307692,0.4375,0.5625,0.7692307692307693,0.1627906976744186,0.0909090909090909
Away,116,113,3,58,48,10,49,51,21,18,3,6,0.4591836734693877,0.4117647058823529,51,47,6,8,0.1176470588235294,0.1702127659574468,8,8,25,23,0.2857142857142857,0.2424242424242424,0.7575757575757576,0.8214285714285714,0.1568627450980392,0.1276595744680851
Home,102,105,-3,48,61,-13,39,44,17,22,2,6,0.4615384615384615,0.5681818181818182,43,42,6,9,0.1395348837209302,0.2142857142857142,4,11,13,19,0.1818181818181818,0.5,0.5909090909090909,0.8636363636363636,0.2093023255813953,0.1428571428571428
Home,111,118,-7,51,66,-15,42,45,18,25,4,10,0.4761904761904761,0.6666666666666666,46,43,8,4,0.1739130434782608,0.0930232558139534,7,3,17,18,0.2916666666666667,0.15,0.85,0.75,0.0869565217391304,0.1860465116279069
Home,109,133,-24,61,77,-16,41,48,22,31,8,7,0.6341463414634146,0.71875,49,47,7,6,0.1428571428571428,0.1276595744680851,3,6,14,19,0.1578947368421052,0.3529411764705882,0.8235294117647058,1.0,0.1224489795918367,0.1489361702127659
Home,93,94,-1,60,45,15,42,47,24,16,7,4,0.6547619047619048,0.3829787234042553,40,41,6,4,0.15,0.0975609756097561,9,12,21,11,0.5,0.3870967741935484,0.6774193548387096,0.6111111111111112,0.1,0.1463414634146341
Away,100,95,5,51,46,5,44,39,19,18,5,6,0.4886363636363636,0.5384615384615384,47,44,2,11,0.0425531914893617,0.25,4,4,18,25,0.16,0.1904761904761904,0.8571428571428571,1.0,0.2340425531914893,0.0454545454545454
Home,91,96,-5,51,54,-3,45,40,20,18,5,6,0.5,0.525,44,45,8,12,0.1818181818181818,0.2666666666666666,11,9,17,18,0.44,0.4090909090909091,0.7727272727272727,0.72,0.2727272727272727,0.1777777777777777
Away,119,112,7,63,66,-3,45,55,24,25,6,6,0.6,0.509090909090909,52,49,8,4,0.1538461538461538,0.0816326530612244,5,8,23,18,0.238095238095238,0.2666666666666666,0.7666666666666667,0.8571428571428571,0.0769230769230769,0.1632653061224489
Home,99,105,-6,53,61,-8,38,45,21,25,1,4,0.5657894736842105,0.6,42,41,7,4,0.1666666666666666,0.0975609756097561,4,7,15,13,0.2352941176470588,0.35,0.75,0.7647058823529411,0.0952380952380952,0.1707317073170731
Away,106,101,5,52,57,-5,40,42,18,20,7,6,0.5375,0.5476190476190477,43,44,9,6,0.2093023255813953,0.1363636363636363,8,7,17,21,0.3636363636363636,0.3181818181818182,0.7727272727272727,0.9545454545454546,0.1395348837209302,0.2045454545454545
Home,90,114,-24,54,60,-6,40,49,22,26,6,6,0.625,0.5918367346938775,48,46,10,9,0.2083333333333333,0.1956521739130435,4,11,13,14,0.2222222222222222,0.4782608695652174,0.5652173913043478,0.7777777777777778,0.1875,0.217391304347826
Away,120,105,15,52,42,10,42,35,21,15,5,6,0.5595238095238095,0.5142857142857142,39,39,4,10,0.1025641025641025,0.2564102564102564,8,7,14,15,0.3809523809523809,0.35,0.7,0.7142857142857143,0.2564102564102564,0.1025641025641025
Home,104,109,-5,59,50,9,54,43,24,21,2,3,0.4629629629629629,0.5232558139534884,46,44,4,13,0.0869565217391304,0.2954545454545454,14,11,14,17,0.4666666666666667,0.5,0.6363636363636364,0.5666666666666667,0.2826086956521739,0.0909090909090909
Away,89,80,9,39,32,7,43,37,17,15,3,2,0.4302325581395348,0.4324324324324324,49,48,12,15,0.2448979591836734,0.3125,7,3,19,19,0.2692307692307692,0.1363636363636363,0.8636363636363636,0.7307692307692307,0.3061224489795918,0.25
Home,103,104,-1,47,67,-20,45,45,19,25,2,9,0.4444444444444444,0.6555555555555556,45,45,8,9,0.1777777777777777,0.2,11,10,14,19,0.4230769230769231,0.5,0.7,0.7307692307692307,0.2,0.1777777777777777
Home,98,116,-18,50,63,-13,44,49,19,23,5,9,0.4886363636363636,0.5612244897959183,47,45,7,7,0.1489361702127659,0.1555555555555555,7,9,18,20,0.28,0.3461538461538461,0.6923076923076923,0.8,0.1489361702127659,0.1555555555555555
Home,86,100,-14,47,52,-5,45,49,21,20,2,3,0.4888888888888889,0.4387755102040816,44,45,3,5,0.0681818181818181,0.1111111111111111,2,12,19,21,0.0833333333333333,0.4137931034482758,0.6551724137931034,0.875,0.1136363636363636,0.0666666666666666
Home,83,86,-3,37,44,-7,43,43,14,18,2,7,0.3488372093023256,0.5,43,40,6,8,0.1395348837209302,0.2,9,9,17,22,0.3103448275862069,0.36,0.68,0.7586206896551724,0.1860465116279069,0.15
Home,95,101,-6,53,43,10,41,38,19,16,5,4,0.524390243902439,0.4736842105263157,42,40,8,10,0.1904761904761904,0.25,12,9,17,13,0.5454545454545454,0.4090909090909091,0.7727272727272727,0.5909090909090909,0.238095238095238,0.2
Away,122,112,10,46,46,0,43,43,17,19,6,4,0.4651162790697674,0.4883720930232558,43,44,8,8,0.1860465116279069,0.1818181818181818,7,9,18,19,0.2692307692307692,0.375,0.75,0.7307692307692307,0.1860465116279069,0.1818181818181818
Home,88,106,-18,40,40,0,44,47,17,14,3,3,0.4204545454545454,0.3297872340425531,43,45,10,5,0.2325581395348837,0.1111111111111111,10,10,24,21,0.3703703703703703,0.303030303030303,0.7272727272727273,0.7777777777777778,0.1162790697674418,0.2222222222222222
Away,108,100,8,60,50,10,41,39,23,19,11,10,0.6951219512195121,0.6153846153846154,44,44,5,8,0.1136363636363636,0.1818181818181818,3,5,17,16,0.1666666666666666,0.25,0.85,0.8888888888888888,0.1818181818181818,0.1136363636363636
Home,86,99,-13,39,47,-8,50,45,18,22,2,2,0.38,0.5111111111111111,47,48,6,6,0.1276595744680851,0.125,9,6,22,25,0.28125,0.2608695652173913,0.9565217391304348,0.78125,0.1276595744680851,0.125
Away,117,115,2,49,55,-6,47,42,21,21,4,5,0.4893617021276595,0.5595238095238095,46,49,8,9,0.1739130434782608,0.1836734693877551,6,8,18,21,0.2307692307692307,0.3809523809523809,0.8571428571428571,0.8076923076923077,0.1956521739130435,0.1632653061224489
Away,148,124,24,76,60,16,53,44,28,21,8,2,0.6037735849056604,0.5,48,47,4,8,0.0833333333333333,0.1702127659574468,16,7,21,16,0.64,0.3043478260869565,0.9130434782608696,0.64,0.1666666666666666,0.0851063829787234
Away,113,97,16,55,38,17,43,43,21,14,6,2,0.5581395348837209,0.3488372093023256,45,48,7,6,0.1555555555555555,0.125,2,7,27,20,0.0909090909090909,0.2413793103448276,0.9310344827586208,0.9090909090909092,0.1333333333333333,0.1458333333333333
Away,106,105,1,57,48,9,49,46,25,18,5,3,0.5612244897959183,0.4239130434782608,41,44,3,2,0.073170731707317,0.0454545454545454,9,11,22,18,0.375,0.3928571428571428,0.7857142857142857,0.75,0.048780487804878,0.0681818181818181
Home,104,111,-7,44,59,-15,42,39,18,19,4,3,0.4761904761904761,0.5256410256410257,41,48,12,5,0.2926829268292683,0.1041666666666666,6,6,18,18,0.25,0.3,0.9,0.75,0.1219512195121951,0.25
Home,94,116,-22,55,61,-6,37,45,18,22,8,5,0.5945945945945946,0.5444444444444444,41,41,9,3,0.2195121951219512,0.073170731707317,5,8,16,15,0.2631578947368421,0.3478260869565217,0.6956521739130435,0.7894736842105263,0.073170731707317,0.2195121951219512
Home,108,116,-8,58,65,-7,47,47,22,22,8,8,0.5531914893617021,0.5531914893617021,42,48,7,8,0.1666666666666666,0.1666666666666666,7,17,14,20,0.28,0.68,0.56,0.8,0.1904761904761904,0.1458333333333333
Home,109,115,-6,62,54,8,44,46,24,21,7,1,0.625,0.4673913043478261,43,47,9,6,0.2093023255813953,0.1276595744680851,7,11,16,14,0.35,0.44,0.64,0.7,0.1395348837209302,0.1914893617021276
Home,113,125,-12,59,76,-17,45,48,19,30,6,6,0.4888888888888889,0.6875,47,45,6,8,0.1276595744680851,0.1777777777777777,6,9,10,22,0.2307692307692307,0.5,0.5555555555555556,0.8461538461538461,0.1702127659574468,0.1333333333333333
Home,108,117,-9,45,62,-17,42,42,15,24,3,9,0.3928571428571428,0.6785714285714286,46,41,5,8,0.108695652173913,0.1951219512195122,8,4,14,21,0.2962962962962963,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.1739130434782608,0.1219512195121951
Away,103,95,8,58,59,-1,41,46,23,24,4,4,0.6097560975609756,0.5652173913043478,43,41,8,5,0.1860465116279069,0.1219512195121951,9,8,14,11,0.5,0.3636363636363636,0.6363636363636364,0.6111111111111112,0.1162790697674418,0.1951219512195122
Home,107,127,-20,63,67,-4,44,49,26,25,6,6,0.6590909090909091,0.5714285714285714,42,46,9,2,0.2142857142857142,0.0434782608695652,7,11,18,12,0.3888888888888889,0.4583333333333333,0.75,0.6666666666666666,0.0476190476190476,0.1956521739130435
Away,101,100,1,53,48,5,44,41,21,17,6,4,0.5454545454545454,0.4634146341463415,41,46,7,3,0.1707317073170731,0.0652173913043478,6,3,22,19,0.2608695652173913,0.125,0.9166666666666666,0.8260869565217391,0.073170731707317,0.1521739130434782
Away,94,86,8,46,43,3,45,42,19,19,1,3,0.4333333333333333,0.4880952380952381,45,42,5,9,0.1111111111111111,0.2142857142857142,8,6,18,18,0.3076923076923077,0.2608695652173913,0.782608695652174,0.6923076923076923,0.2,0.119047619047619
Home,107,112,-5,55,67,-12,52,42,24,23,5,10,0.5096153846153846,0.6666666666666666,45,48,4,7,0.0888888888888888,0.1458333333333333,9,5,16,20,0.3214285714285714,0.2631578947368421,0.8421052631578947,0.7142857142857143,0.1555555555555555,0.0833333333333333
Home,90,104,-14,41,42,-1,40,38,16,17,2,4,0.425,0.5,45,42,7,11,0.1555555555555555,0.2619047619047619,7,4,17,21,0.2916666666666667,0.1904761904761904,0.8095238095238095,0.875,0.2444444444444444,0.1666666666666666
Home,90,99,-9,50,46,4,43,37,22,16,4,8,0.5581395348837209,0.5405405405405406,43,44,8,9,0.1860465116279069,0.2045454545454545,8,5,19,15,0.3809523809523809,0.238095238095238,0.9047619047619048,0.7142857142857143,0.2093023255813953,0.1818181818181818
Home,101,105,-4,55,49,6,36,37,17,18,8,2,0.5833333333333334,0.5135135135135135,38,36,8,7,0.2105263157894736,0.1944444444444444,10,7,14,13,0.5263157894736842,0.3684210526315789,0.7368421052631579,0.6842105263157895,0.1842105263157894,0.2222222222222222
Home,105,109,-4,53,53,0,35,38,20,20,4,2,0.6285714285714286,0.5526315789473685,40,42,13,7,0.325,0.1666666666666666,6,9,14,9,0.4,0.5,0.7777777777777778,0.6,0.175,0.3095238095238095
Home,128,132,-4,48,54,-6,41,46,18,21,3,9,0.4756097560975609,0.5543478260869565,49,46,7,6,0.1428571428571428,0.1304347826086956,2,3,23,22,0.0869565217391304,0.12,0.92,0.9565217391304348,0.1224489795918367,0.1521739130434782
Home,75,98,-23,37,53,-16,45,48,16,22,2,4,0.3777777777777777,0.5,44,45,8,6,0.1818181818181818,0.1333333333333333,8,12,17,22,0.2758620689655172,0.4615384615384615,0.6538461538461539,0.7586206896551724,0.1363636363636363,0.1777777777777777
Home,101,104,-3,49,45,4,40,41,17,16,4,6,0.475,0.4634146341463415,45,41,5,11,0.1111111111111111,0.2682926829268293,5,8,19,20,0.217391304347826,0.32,0.76,0.8695652173913043,0.2444444444444444,0.1219512195121951
Away,126,118,8,61,57,4,49,44,22,25,4,3,0.4897959183673469,0.6022727272727273,47,45,7,8,0.1489361702127659,0.1777777777777777,12,7,17,17,0.4444444444444444,0.3684210526315789,0.8947368421052632,0.6296296296296297,0.1702127659574468,0.1555555555555555
Away,105,99,6,52,53,-1,46,45,23,20,3,5,0.532608695652174,0.5,44,45,9,9,0.2045454545454545,0.2,10,10,16,14,0.4347826086956521,0.4,0.64,0.6086956521739131,0.2045454545454545,0.2
Home,108,109,-1,59,47,12,40,52,20,19,10,2,0.625,0.3846153846153846,44,41,5,2,0.1136363636363636,0.048780487804878,5,13,24,18,0.25,0.3939393939393939,0.7272727272727273,0.9,0.0454545454545454,0.1219512195121951
Home,102,114,-12,55,63,-8,38,50,18,26,4,4,0.5263157894736842,0.56,46,41,8,5,0.1739130434782608,0.1219512195121951,7,11,16,17,0.35,0.4583333333333333,0.6666666666666666,0.85,0.108695652173913,0.1951219512195122
Home,112,123,-11,60,58,2,42,44,22,23,5,5,0.5833333333333334,0.5795454545454546,47,44,7,6,0.1489361702127659,0.1363636363636363,5,4,18,15,0.25,0.1904761904761904,0.8571428571428571,0.75,0.1276595744680851,0.1590909090909091
Home,107,108,-1,53,45,8,45,45,20,17,8,2,0.5333333333333333,0.4,40,43,4,4,0.1,0.0930232558139534,6,13,19,19,0.24,0.4642857142857143,0.6785714285714286,0.76,0.1,0.0930232558139534
Away,101,96,5,56,53,3,44,43,23,19,5,3,0.5795454545454546,0.4767441860465116,45,51,11,9,0.2444444444444444,0.1764705882352941,5,14,19,18,0.238095238095238,0.5833333333333334,0.7916666666666666,0.8571428571428571,0.2,0.2156862745098039
Away,98,95,3,43,49,-6,40,46,15,21,3,4,0.4125,0.5,45,40,6,6,0.1333333333333333,0.15,7,7,19,20,0.28,0.28,0.76,0.8,0.1333333333333333,0.15
Home,101,116,-15,44,63,-19,42,41,17,25,2,6,0.4285714285714285,0.6829268292682927,43,44,10,6,0.2325581395348837,0.1363636363636363,9,6,14,17,0.36,0.375,0.875,0.68,0.1395348837209302,0.2272727272727272
Home,101,115,-14,41,55,-14,53,43,17,20,2,7,0.3396226415094339,0.5465116279069767,46,48,5,8,0.108695652173913,0.1666666666666666,11,5,20,27,0.3055555555555556,0.217391304347826,0.8695652173913043,0.75,0.1739130434782608,0.1041666666666666
Away,108,93,15,58,40,18,47,53,20,19,8,1,0.5106382978723404,0.3679245283018867,52,45,9,7,0.173076923076923,0.1555555555555555,14,10,26,17,0.5185185185185185,0.2941176470588235,0.7647058823529411,0.6296296296296297,0.1346153846153846,0.2
Away,104,97,7,51,45,6,47,37,18,16,12,7,0.5106382978723404,0.527027027027027,39,40,0,7,0.0,0.175,9,6,17,22,0.3103448275862069,0.2857142857142857,0.8095238095238095,0.7586206896551724,0.1794871794871795,0.0
Away,108,85,23,51,40,11,41,43,18,17,3,2,0.4756097560975609,0.4186046511627907,44,41,8,10,0.1818181818181818,0.2439024390243902,8,11,18,18,0.3478260869565217,0.4230769230769231,0.6923076923076923,0.782608695652174,0.2272727272727272,0.1951219512195122
Home,114,123,-9,54,54,0,45,45,24,20,4,7,0.5777777777777777,0.5222222222222223,44,46,6,5,0.1363636363636363,0.108695652173913,5,8,21,16,0.238095238095238,0.32,0.84,0.7619047619047619,0.1136363636363636,0.1304347826086956
Away,113,102,11,62,55,7,49,41,22,19,9,0,0.5408163265306123,0.4634146341463415,42,48,7,9,0.1666666666666666,0.1875,8,13,18,19,0.2962962962962963,0.5909090909090909,0.8181818181818182,0.7037037037037037,0.2142857142857142,0.1458333333333333
Away,89,88,1,47,47,0,40,40,20,16,4,6,0.55,0.475,39,42,6,6,0.1538461538461538,0.1428571428571428,6,9,18,17,0.3,0.375,0.75,0.85,0.1538461538461538,0.1428571428571428
Home,112,121,-9,40,54,-14,42,45,15,21,3,3,0.3928571428571428,0.5,43,44,11,7,0.2558139534883721,0.1590909090909091,10,13,15,19,0.3703703703703703,0.5416666666666666,0.625,0.7037037037037037,0.1627906976744186,0.25
Home,118,130,-12,60,73,-13,42,45,21,29,5,9,0.5595238095238095,0.7444444444444445,52,46,6,8,0.1153846153846153,0.1739130434782608,2,1,16,20,0.0952380952380952,0.0625,1.0,0.9523809523809524,0.1538461538461538,0.1304347826086956
Home,113,126,-13,62,74,-12,50,48,26,29,1,10,0.53,0.7083333333333334,46,46,5,6,0.108695652173913,0.1304347826086956,9,10,12,16,0.375,0.5263157894736842,0.631578947368421,0.6666666666666666,0.1304347826086956,0.108695652173913
Home,110,121,-11,52,61,-9,39,43,18,18,7,5,0.5512820512820513,0.4767441860465116,41,46,11,3,0.2682926829268293,0.0652173913043478,6,6,21,18,0.2857142857142857,0.24,0.84,0.8571428571428571,0.073170731707317,0.2391304347826087
Home,108,115,-7,60,73,-13,50,46,23,29,9,10,0.55,0.7391304347826086,46,47,3,5,0.0652173913043478,0.1063829787234042,6,5,14,22,0.2222222222222222,0.2941176470588235,0.8235294117647058,0.8148148148148148,0.108695652173913,0.0638297872340425
Away,97,93,4,45,48,-3,45,46,19,20,2,3,0.4444444444444444,0.4673913043478261,47,43,8,6,0.1702127659574468,0.1395348837209302,12,7,21,17,0.4615384615384615,0.2692307692307692,0.8076923076923077,0.6538461538461539,0.1276595744680851,0.1860465116279069
Away,108,103,5,62,57,5,51,48,25,20,4,9,0.5294117647058824,0.5104166666666666,42,44,3,4,0.0714285714285714,0.0909090909090909,11,14,20,17,0.4230769230769231,0.5,0.7142857142857143,0.6538461538461539,0.0952380952380952,0.0681818181818181
Away,109,100,9,58,50,8,42,40,19,19,6,4,0.5238095238095238,0.525,47,42,4,11,0.0851063829787234,0.2619047619047619,6,5,18,21,0.2608695652173913,0.238095238095238,0.8571428571428571,0.9130434782608696,0.2340425531914893,0.0952380952380952
Home,91,116,-25,35,58,-23,43,42,11,21,4,6,0.3023255813953488,0.5714285714285714,44,46,9,5,0.2045454545454545,0.108695652173913,7,3,19,27,0.21875,0.1428571428571428,0.9047619047619048,0.84375,0.1136363636363636,0.1956521739130435
Home,113,115,-2,53,66,-13,39,47,18,27,3,4,0.5,0.6170212765957447,47,43,7,6,0.1489361702127659,0.1395348837209302,5,6,14,20,0.238095238095238,0.3,0.7,0.9523809523809524,0.1276595744680851,0.1627906976744186
Away,107,93,14,52,44,8,41,51,19,19,4,4,0.5121951219512195,0.4117647058823529,47,44,8,2,0.1702127659574468,0.0454545454545454,6,6,26,17,0.2727272727272727,0.1875,0.8125,0.7727272727272727,0.0425531914893617,0.1818181818181818
Away,97,78,19,50,31,19,46,40,21,14,5,0,0.5108695652173914,0.35,43,42,1,6,0.0232558139534883,0.1428571428571428,6,3,23,20,0.24,0.1153846153846153,0.8846153846153846,0.8,0.1395348837209302,0.0238095238095238
Away,107,85,22,53,49,4,42,47,20,20,5,8,0.5357142857142857,0.5106382978723404,46,43,9,8,0.1956521739130435,0.1860465116279069,12,10,18,14,0.5454545454545454,0.3703703703703703,0.6666666666666666,0.6363636363636364,0.1739130434782608,0.2093023255813953
Away,121,108,13,69,57,12,49,43,29,20,6,7,0.6530612244897959,0.5465116279069767,44,47,4,10,0.0909090909090909,0.2127659574468085,9,13,14,15,0.45,0.5652173913043478,0.6086956521739131,0.75,0.2272727272727272,0.0851063829787234
Home,112,114,-2,70,53,17,45,46,27,21,5,3,0.6555555555555556,0.4891304347826087,45,43,8,7,0.1777777777777777,0.1627906976744186,11,9,17,11,0.6111111111111112,0.36,0.68,0.6111111111111112,0.1555555555555555,0.1860465116279069
Away,129,104,25,61,45,16,44,43,22,16,10,5,0.6136363636363636,0.4302325581395348,39,40,4,7,0.1025641025641025,0.175,8,11,17,14,0.3636363636363636,0.4074074074074074,0.6296296296296297,0.6363636363636364,0.1794871794871795,0.1
Home,91,95,-4,48,54,-6,40,44,14,22,3,4,0.3875,0.5454545454545454,43,36,3,8,0.0697674418604651,0.2222222222222222,9,13,13,21,0.3461538461538461,0.5909090909090909,0.5909090909090909,0.8076923076923077,0.1860465116279069,0.0833333333333333
Home,105,109,-4,54,50,4,41,45,19,20,8,5,0.5609756097560976,0.5,42,41,8,3,0.1904761904761904,0.073170731707317,9,6,20,15,0.4090909090909091,0.24,0.8,0.6818181818181818,0.0714285714285714,0.1951219512195122
Home,89,91,-2,42,50,-8,39,42,17,19,4,7,0.4871794871794871,0.5357142857142857,41,41,4,6,0.0975609756097561,0.1463414634146341,3,7,16,23,0.1363636363636363,0.3043478260869565,0.6956521739130435,1.0454545454545454,0.1463414634146341,0.0975609756097561
Home,97,111,-14,42,54,-12,34,48,16,20,5,2,0.5441176470588235,0.4375,40,45,11,4,0.275,0.0888888888888888,1,14,17,20,0.0555555555555555,0.5,0.6071428571428571,1.1111111111111112,0.1,0.2444444444444444
Away,110,96,14,61,42,19,42,46,24,16,10,6,0.6904761904761905,0.4130434782608695,47,48,8,10,0.1702127659574468,0.2083333333333333,3,9,22,18,0.1666666666666666,0.3,0.7333333333333333,1.0,0.2127659574468085,0.1666666666666666
Home,102,113,-11,53,60,-7,43,33,17,17,3,5,0.4302325581395348,0.5909090909090909,37,42,6,7,0.1621621621621621,0.1666666666666666,8,5,17,20,0.3076923076923077,0.3125,1.0625,0.7692307692307693,0.1891891891891892,0.1428571428571428
Away,112,103,9,51,62,-11,49,44,22,25,4,7,0.4897959183673469,0.6477272727272727,47,49,8,7,0.1702127659574468,0.1428571428571428,7,5,16,20,0.2592592592592592,0.2631578947368421,0.8421052631578947,0.7407407407407407,0.1489361702127659,0.1632653061224489
Home,104,121,-17,61,58,3,48,45,23,20,10,5,0.5833333333333334,0.5,46,48,5,5,0.108695652173913,0.1041666666666666,6,6,21,21,0.24,0.24,0.84,0.84,0.108695652173913,0.1041666666666666
Home,112,122,-10,58,57,1,38,51,18,21,5,4,0.5394736842105263,0.4509803921568627,41,39,8,4,0.1951219512195122,0.1025641025641025,9,17,17,15,0.45,0.5666666666666667,0.5666666666666667,0.75,0.0975609756097561,0.2051282051282051
Home,111,123,-12,49,59,-10,48,50,18,22,2,7,0.3958333333333333,0.51,45,45,5,6,0.1111111111111111,0.1333333333333333,10,13,18,26,0.3333333333333333,0.4642857142857143,0.6428571428571429,0.8666666666666667,0.1333333333333333,0.1111111111111111
Home,98,113,-15,50,49,1,40,48,19,20,8,4,0.575,0.4583333333333333,41,43,6,4,0.1463414634146341,0.0930232558139534,3,13,18,18,0.1428571428571428,0.4642857142857143,0.6428571428571429,0.8571428571428571,0.0975609756097561,0.1395348837209302
Home,96,105,-9,51,52,-1,43,42,21,22,5,2,0.5465116279069767,0.5476190476190477,45,45,7,6,0.1555555555555555,0.1333333333333333,6,3,17,19,0.2727272727272727,0.15,0.85,0.8636363636363636,0.1333333333333333,0.1555555555555555
Home,100,105,-5,58,55,3,41,42,22,22,3,7,0.573170731707317,0.6071428571428571,45,43,5,10,0.1111111111111111,0.2325581395348837,4,7,13,16,0.2105263157894736,0.35,0.65,0.8421052631578947,0.2222222222222222,0.1162790697674418
Home,109,120,-11,47,64,-17,43,41,16,25,3,4,0.4069767441860465,0.6585365853658537,43,39,10,8,0.2325581395348837,0.2051282051282051,16,8,11,15,0.5925925925925926,0.5,0.6875,0.5555555555555556,0.1860465116279069,0.2564102564102564
Home,95,107,-12,53,55,-2,45,37,19,19,0,3,0.4222222222222222,0.5540540540540541,40,42,7,5,0.175,0.119047619047619,10,4,16,16,0.3846153846153846,0.2222222222222222,0.8888888888888888,0.6153846153846154,0.125,0.1666666666666666
Away,95,88,7,51,46,5,43,42,18,18,8,4,0.5116279069767442,0.4761904761904761,42,41,6,10,0.1428571428571428,0.2439024390243902,8,10,14,18,0.32,0.4166666666666667,0.5833333333333334,0.72,0.238095238095238,0.1463414634146341
Away,111,110,1,56,45,11,45,49,21,16,10,5,0.5777777777777777,0.3775510204081632,40,44,7,9,0.175,0.2045454545454545,9,18,17,17,0.375,0.5454545454545454,0.5151515151515151,0.7083333333333334,0.225,0.1590909090909091
Home,96,102,-6,54,53,1,44,47,18,18,5,6,0.4659090909090909,0.4468085106382978,45,45,9,6,0.2,0.1333333333333333,11,9,21,19,0.4230769230769231,0.3103448275862069,0.7241379310344828,0.7307692307692307,0.1333333333333333,0.2
Home,95,111,-16,41,61,-20,42,43,16,20,6,7,0.4523809523809524,0.5465116279069767,38,44,9,5,0.2368421052631578,0.1136363636363636,7,10,14,19,0.2692307692307692,0.4347826086956521,0.6086956521739131,0.7307692307692307,0.131578947368421,0.2045454545454545
Home,104,109,-5,57,51,6,41,39,24,19,1,6,0.5975609756097561,0.5641025641025641,41,39,4,5,0.0975609756097561,0.1282051282051282,9,4,18,11,0.5294117647058824,0.2,0.9,0.6470588235294118,0.1219512195121951,0.1025641025641025
Home,114,125,-11,63,59,4,44,49,24,25,4,3,0.5909090909090909,0.5408163265306123,49,45,7,7,0.1428571428571428,0.1555555555555555,9,7,20,16,0.45,0.2916666666666667,0.8333333333333334,0.8,0.1428571428571428,0.1555555555555555
Home,107,114,-7,55,54,1,45,43,22,20,8,5,0.5777777777777777,0.5232558139534884,42,46,6,5,0.1428571428571428,0.108695652173913,7,7,18,18,0.3043478260869565,0.3043478260869565,0.782608695652174,0.782608695652174,0.119047619047619,0.1304347826086956
Away,114,103,11,61,62,-1,51,41,24,25,6,6,0.5294117647058824,0.6829268292682927,47,49,7,9,0.1489361702127659,0.1836734693877551,9,5,15,19,0.3333333333333333,0.3125,0.9375,0.7037037037037037,0.1914893617021276,0.1428571428571428
Home,104,106,-2,55,60,-5,48,49,22,26,8,5,0.5416666666666666,0.5816326530612245,45,45,9,8,0.2,0.1777777777777777,12,12,11,14,0.4615384615384615,0.5217391304347826,0.4782608695652174,0.5384615384615384,0.1777777777777777,0.2
Home,99,129,-30,56,69,-13,49,46,23,28,3,9,0.5,0.7065217391304348,46,46,6,6,0.1304347826086956,0.1304347826086956,9,8,12,19,0.3461538461538461,0.4444444444444444,0.6666666666666666,0.7307692307692307,0.1304347826086956,0.1304347826086956
Away,104,96,8,56,51,5,53,38,20,18,9,4,0.4622641509433962,0.5263157894736842,42,46,6,6,0.1428571428571428,0.1304347826086956,14,4,19,20,0.4242424242424242,0.2,0.95,0.6060606060606061,0.1428571428571428,0.1304347826086956
Home,101,105,-4,53,55,-2,43,37,22,20,5,5,0.5697674418604651,0.6081081081081081,40,44,10,7,0.25,0.1590909090909091,9,6,16,12,0.4285714285714285,0.3529411764705882,0.9411764705882352,0.5714285714285714,0.175,0.2272727272727272
Home,105,127,-22,51,58,-7,43,40,20,20,2,5,0.4883720930232558,0.5625,44,47,10,7,0.2272727272727272,0.1489361702127659,9,6,18,17,0.391304347826087,0.3,0.9,0.7391304347826086,0.1590909090909091,0.2127659574468085
